"0.0","0.0","0.16666666666666666","0.4166666666666667","0.5","0.5833333333333334","0.5833333333333334","0.6666666666666666","0.7083333333333334","0.75","0.75","0.75","0.7916666666666666","0.7916666666666666","0.75","0.7083333333333334","0.7083333333333334","0.7083333333333334","0.625","0.5416666666666666","0.5","0.4166666666666667","0.25","0.0","0.0","0.5277777777777778","footbal"
"0.0","0.0","0.20833333333333334","0.4166666666666667","0.5","0.5833333333333334","0.5833333333333334","0.7083333333333334","0.7083333333333334","0.7083333333333334","0.7916666666666666","0.75","0.6666666666666666","0.7083333333333334","0.75","0.7083333333333334","0.7083333333333334","0.6666666666666666","0.625","0.5833333333333334","0.625","0.5","0.2916666666666667","0.0","0.0","0.5329861111111112","footbal"
"0.0","0.0","0.375","0.5416666666666666","0.5833333333333334","0.625","0.625","0.6666666666666666","0.7083333333333334","0.75","0.75","0.75","0.75","0.75","0.7083333333333334","0.7083333333333334","0.6666666666666666","0.625","0.625","0.5833333333333334","0.5416666666666666","0.4166666666666667","0.08333333333333333","0.0","0.0","0.5347222222222222","footbal"
"0.0","0.0","0.0","0.0","0.0","0.4166666666666667","0.4583333333333333","0.4583333333333333","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5","0.4166666666666667","0.4583333333333333","0.2916666666666667","0.0","0.0","0.0","0.0","0.0","0.3055555555555556","bigtennis"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.25","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.25","0.16666666666666666","0.20833333333333334","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0920138888888889","smalltennis"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.20833333333333334","0.2916666666666667","0.25","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.25","0.20833333333333334","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09375","smalltennis"
"0.0","0.0","0.0","0.08333333333333333","0.3333333333333333","0.3333333333333333","0.4166666666666667","0.5416666666666666","0.625","0.6666666666666666","0.625","0.7083333333333334","0.7083333333333334","0.7083333333333334","0.7083333333333334","0.6666666666666666","0.625","0.625","0.5416666666666666","0.5833333333333334","0.5","0.4166666666666667","0.4166666666666667","0.0","0.0","0.4513888888888889","footbal"
"0.0","0.0","0.0","0.0","0.0","0.2916666666666667","0.4166666666666667","0.4583333333333333","0.5","0.5","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5","0.4583333333333333","0.4166666666666667","0.2916666666666667","0.0","0.0","0.0","0.0","0.0","0.2951388888888889","bigtennis"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.20833333333333334","0.3333333333333333","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.25","0.20833333333333334","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.10243055555555555","smalltennis"
"0.0","0.0","0.0","0.0","0.3333333333333333","0.5","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5","0.4166666666666667","0.375","0.0","0.0","0.0","0.0","0.0","0.0","0.3142361111111111","bigtennis"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.20833333333333334","0.25","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.25","0.20833333333333334","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09375","smalltennis"
"0.0","0.0","0.3333333333333333","0.5","0.5833333333333334","0.625","0.6666666666666666","0.6666666666666666","0.7083333333333334","0.625","0.625","0.5833333333333334","0.7083333333333334","0.7083333333333334","0.7916666666666666","0.7916666666666666","0.7916666666666666","0.75","0.6666666666666666","0.5833333333333334","0.625","0.5","0.4166666666666667","0.0","0.0","0.5520833333333334","footbal"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.20833333333333334","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.25","0.20833333333333334","0.20833333333333334","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09722222222222222","smalltennis"
"0.0","0.0","0.0","0.0","0.16666666666666666","0.3333333333333333","0.4166666666666667","0.4583333333333333","0.5","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5","0.4166666666666667","0.3333333333333333","0.3333333333333333","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.2673611111111111","bigtennis"
"0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.5","0.5","0.5","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.4583333333333333","0.4166666666666667","0.4583333333333333","0.0","0.0","0.0","0.0","0.0","0.3125","bigtennis"
"0.0","0.0","0.25","0.2916666666666667","0.16666666666666666","0.25","0.3333333333333333","0.4583333333333333","0.5416666666666666","0.6666666666666666","0.625","0.5833333333333334","0.4583333333333333","0.4583333333333333","0.5416666666666666","0.375","0.6666666666666666","0.625","0.625","0.625","0.625","0.4583333333333333","0.125","0.0","0.0","0.40625","footbal"
