Element Number	Element Type	Nodes	
284	Tet4	4	225	5	202	
285	Tet4	2	307	200	329	
286	Tet4	129	191	264	291	
287	Tet4	191	265	291	266	
288	Tet4	9	206	229	305	
289	Tet4	160	257	342	345	
290	Tet4	23	238	216	306	
291	Tet4	16	17	304	234	
292	Tet4	61	271	105	174	
293	Tet4	14	209	303	309	
294	Tet4	187	334	188	262	
295	Tet4	29	330	243	244	
296	Tet4	122	123	316	293	
297	Tet4	5	202	6	332	
298	Tet4	132	279	133	310	
299	Tet4	28	330	243	29	
300	Tet4	157	158	346	258	
301	Tet4	129	291	336	191	
302	Tet4	3	224	4	201	
303	Tet4	70	299	346	71	
304	Tet4	12	208	230	231	
305	Tet4	188	335	189	262	
306	Tet4	19	236	213	235	
307	Tet4	140	251	180	179	
308	Tet4	30	199	244	222	
309	Tet4	177	252	338	246	
310	Tet4	177	338	323	246	
311	Tet4	1	270	308	307	
312	Tet4	9	206	305	205	
313	Tet4	18	310	325	304	
314	Tet4	18	212	19	310	
315	Tet4	20	318	213	214	
316	Tet4	154	155	344	249	
317	Tet4	18	212	310	304	
318	Tet4	20	213	236	214	
319	Tet4	175	180	339	248	
320	Tet4	18	235	212	304	
321	Tet4	17	235	18	304	
322	Tet4	23	24	252	338	
323	Tet4	3	223	224	201	
324	Tet4	151	156	247	347	
325	Tet4	176	177	252	338	
326	Tet4	153	343	249	154	
327	Tet4	26	331	218	219	
328	Tet4	1	222	199	30	
329	Tet4	27	219	28	320	
330	Tet4	83	84	264	166	
331	Tet4	173	271	174	341	
332	Tet4	106	194	193	268	
333	Tet4	106	272	193	198	
334	Tet4	106	272	198	150	
335	Tet4	61	169	170	267	
336	Tet4	28	243	330	220	
337	Tet4	191	291	336	266	
338	Tet4	129	191	190	264	
339	Tet4	16	233	234	211	
340	Tet4	84	264	166	167	
341	Tet4	84	291	264	167	
342	Tet4	128	190	289	129	
343	Tet4	84	264	291	289	
344	Tet4	127	128	335	289	
345	Tet4	14	303	232	15	
346	Tet4	13	209	14	309	
347	Tet4	15	303	232	233	
348	Tet4	210	303	233	232	
349	Tet4	209	232	303	210	
350	Tet4	4	202	224	225	
351	Tet4	108	327	276	322	
352	Tet4	115	313	280	314	
353	Tet4	73	300	345	292	
354	Tet4	2	200	3	329	
355	Tet4	73	74	292	345	
356	Tet4	171	172	348	270	
357	Tet4	6	202	203	332	
358	Tet4	3	200	201	329	
359	Tet4	5	319	202	332	
360	Tet4	62	63	276	340	
361	Tet4	8	9	259	337	
362	Tet4	62	267	170	269	
363	Tet4	83	264	84	289	
364	Tet4	4	5	319	202	
365	Tet4	70	346	299	280	
366	Tet4	160	342	257	161	
367	Tet4	112	273	113	332	
368	Tet4	153	245	249	343	
369	Tet4	215	306	216	238	
370	Tet4	23	53	52	343	
371	Tet4	129	264	289	291	
372	Tet4	23	302	216	239	
373	Tet4	84	291	167	85	
374	Tet4	85	265	291	167	
375	Tet4	12	208	309	316	
376	Tet4	20	237	21	214	
377	Tet4	212	234	304	235	
378	Tet4	211	304	212	234	
379	Tet4	21	215	237	238	
380	Tet4	21	237	215	214	
381	Tet4	95	286	347	96	
382	Tet4	95	347	247	156	
383	Tet4	95	247	347	286	
384	Tet4	30	330	244	221	
385	Tet4	27	28	219	242	
386	Tet4	28	220	330	320	
387	Tet4	220	243	330	221	
388	Tet4	30	244	199	221	
389	Tet4	196	270	307	308	
390	Tet4	28	243	220	242	
391	Tet4	28	220	219	242	
392	Tet4	61	271	296	105	
393	Tet4	105	271	341	174	
394	Tet4	83	264	165	166	
395	Tet4	16	303	233	211	
396	Tet4	210	303	211	233	
397	Tet4	13	14	209	232	
398	Tet4	13	232	209	231	
399	Tet4	8	205	227	228	
400	Tet4	61	169	271	174	
401	Tet4	9	305	337	205	
402	Tet4	120	283	121	315	
403	Tet4	120	283	315	297	
404	Tet4	6	203	225	226	
405	Tet4	6	225	203	202	
406	Tet4	5	202	225	6	
407	Tet4	8	301	205	337	
408	Tet4	8	205	9	337	
409	Tet4	8	205	204	227	
410	Tet4	8	204	205	301	
411	Tet4	2	223	200	222	
412	Tet4	13	231	209	208	
413	Tet4	2	200	307	199	
414	Tet4	2	200	199	222	
415	Tet4	1	30	308	270	
416	Tet4	1	199	222	2	
417	Tet4	1	307	199	2	
418	Tet4	196	270	308	197	
419	Tet4	62	170	340	269	
420	Tet4	170	340	269	171	
421	Tet4	23	302	239	24	
422	Tet4	216	217	239	302	
423	Tet4	23	338	302	24	
424	Tet4	24	240	302	239	
425	Tet4	23	302	338	216	
426	Tet4	20	318	21	349	
427	Tet4	21	318	317	349	
428	Tet4	91	281	349	290	
429	Tet4	136	349	281	290	
430	Tet4	136	318	349	317	
431	Tet4	136	317	349	290	
432	Tet4	90	91	281	349	
433	Tet4	91	349	92	290	
434	Tet4	135	136	318	349	
435	Tet4	135	281	136	349	
436	Tet4	20	349	21	50	
437	Tet4	51	91	90	349	
438	Tet4	51	92	91	349	
439	Tet4	134	349	281	135	
440	Tet4	134	318	349	135	
441	Tet4	50	90	349	51	
442	Tet4	21	50	349	51	
443	Tet4	26	27	350	331	
444	Tet4	26	350	27	56	
445	Tet4	56	98	350	99	
446	Tet4	27	56	350	57	
447	Tet4	56	99	350	57	
448	Tet4	98	350	99	274	
449	Tet4	26	331	350	311	
450	Tet4	99	282	274	350	
451	Tet4	55	98	350	56	
452	Tet4	26	55	350	56	
453	Tet4	144	350	331	311	
454	Tet4	144	274	350	311	
455	Tet4	144	350	274	282	
456	Tet4	144	331	350	282	
457	Tet4	57	100	99	350	
458	Tet4	99	350	100	282	
459	Tet4	176	351	312	302	
460	Tet4	176	252	250	351	
461	Tet4	24	250	252	351	
462	Tet4	176	351	250	248	
463	Tet4	24	302	25	351	
464	Tet4	176	302	338	351	
465	Tet4	24	338	302	351	
466	Tet4	176	338	252	351	
467	Tet4	24	252	338	351	
468	Tet4	302	351	312	311	
469	Tet4	25	351	302	311	
470	Tet4	77	352	293	283	
471	Tet4	11	41	352	12	
472	Tet4	77	293	352	78	
473	Tet4	11	352	316	12	
474	Tet4	12	41	352	42	
475	Tet4	41	77	352	42	
476	Tet4	42	78	77	352	
477	Tet4	41	352	77	76	
478	Tet4	76	352	77	283	
479	Tet4	11	316	352	315	
480	Tet4	122	352	293	316	
481	Tet4	122	293	352	283	
482	Tet4	12	42	352	13	
483	Tet4	121	352	316	315	
484	Tet4	121	352	315	283	
485	Tet4	121	352	122	316	
486	Tet4	121	122	352	283	
487	Tet4	42	43	78	352	
488	Tet4	13	43	42	352	
489	Tet4	280	299	353	346	
490	Tet4	182	256	353	258	
491	Tet4	115	353	314	280	
492	Tet4	115	299	353	280	
493	Tet4	255	256	258	353	
494	Tet4	116	353	181	314	
495	Tet4	115	353	299	116	
496	Tet4	115	353	116	314	
497	Tet4	181	353	182	256	
498	Tet4	116	182	181	353	
499	Tet4	116	299	287	353	
500	Tet4	258	353	260	287	
501	Tet4	116	353	287	117	
502	Tet4	116	182	353	117	
503	Tet4	117	287	260	353	
504	Tet4	117	260	182	353	
505	Tet4	138	354	323	317	
506	Tet4	138	285	298	354	
507	Tet4	137	354	285	138	
508	Tet4	137	354	138	317	
509	Tet4	92	285	290	354	
510	Tet4	52	92	354	343	
511	Tet4	92	344	354	343	
512	Tet4	137	354	317	290	
513	Tet4	137	285	354	290	
514	Tet4	21	22	354	317	
515	Tet4	21	317	354	349	
516	Tet4	290	354	317	349	
517	Tet4	92	354	290	349	
518	Tet4	92	354	344	93	
519	Tet4	92	285	354	93	
520	Tet4	21	354	22	51	
521	Tet4	21	354	51	349	
522	Tet4	51	52	92	354	
523	Tet4	51	354	92	349	
524	Tet4	22	354	52	51	
525	Tet4	49	89	88	355	
526	Tet4	19	355	20	49	
527	Tet4	49	88	87	355	
528	Tet4	88	279	355	133	
529	Tet4	20	355	50	49	
530	Tet4	49	50	89	355	
531	Tet4	20	355	318	349	
532	Tet4	20	50	355	349	
533	Tet4	89	355	90	281	
534	Tet4	90	281	355	349	
535	Tet4	19	355	318	20	
536	Tet4	87	88	279	355	
537	Tet4	133	310	279	355	
538	Tet4	133	134	310	355	
539	Tet4	134	355	281	349	
540	Tet4	134	318	355	349	
541	Tet4	50	89	355	90	
542	Tet4	50	90	355	349	
543	Tet4	19	318	355	310	
544	Tet4	134	355	318	310	
545	Tet4	105	341	271	356	
546	Tet4	105	275	341	356	
547	Tet4	30	356	321	308	
548	Tet4	308	356	321	328	
549	Tet4	149	328	321	356	
550	Tet4	149	321	275	356	
551	Tet4	197	356	308	328	
552	Tet4	105	275	356	296	
553	Tet4	105	296	356	271	
554	Tet4	150	275	296	356	
555	Tet4	271	272	296	356	
556	Tet4	149	150	328	356	
557	Tet4	149	275	150	356	
558	Tet4	150	296	272	356	
559	Tet4	150	328	356	198	
560	Tet4	150	356	272	198	
561	Tet4	186	357	301	314	
562	Tet4	181	186	357	256	
563	Tet4	181	357	186	314	
564	Tet4	181	357	314	353	
565	Tet4	181	256	357	353	
566	Tet4	7	314	357	353	
567	Tet4	186	301	357	337	
568	Tet4	8	301	337	357	
569	Tet4	255	357	256	353	
570	Tet4	8	357	255	353	
571	Tet4	7	357	8	353	
572	Tet4	186	357	259	337	
573	Tet4	8	337	259	357	
574	Tet4	8	357	259	255	
575	Tet4	186	259	357	255	
576	Tet4	186	357	256	255	
577	Tet4	6	7	36	358	
578	Tet4	7	36	358	37	
579	Tet4	36	69	358	37	
580	Tet4	36	69	68	358	
581	Tet4	69	273	358	280	
582	Tet4	68	69	273	358	
583	Tet4	69	358	70	280	
584	Tet4	37	69	358	70	
585	Tet4	114	280	313	358	
586	Tet4	114	273	280	358	
587	Tet4	70	358	346	280	
588	Tet4	280	314	313	358	
589	Tet4	280	314	358	353	
590	Tet4	7	358	314	353	
591	Tet4	37	70	358	346	
592	Tet4	113	358	273	114	
593	Tet4	113	313	358	114	
594	Tet4	118	359	119	324	
595	Tet4	118	119	359	292	
596	Tet4	118	359	300	292	
597	Tet4	118	359	324	184	
598	Tet4	119	359	315	324	
599	Tet4	119	297	359	292	
600	Tet4	253	260	254	359	
601	Tet4	253	300	260	359	
602	Tet4	292	359	300	345	
603	Tet4	253	345	300	359	
604	Tet4	37	360	346	358	
605	Tet4	7	360	37	358	
606	Tet4	7	360	8	37	
607	Tet4	37	38	346	360	
608	Tet4	8	360	38	37	
609	Tet4	8	38	360	255	
610	Tet4	8	255	360	353	
611	Tet4	7	8	360	353	
612	Tet4	38	360	157	346	
613	Tet4	7	353	360	358	
614	Tet4	157	360	258	346	
615	Tet4	157	258	360	255	
616	Tet4	255	258	360	353	
617	Tet4	258	346	360	353	
618	Tet4	25	311	361	351	
619	Tet4	311	312	361	351	
620	Tet4	55	361	97	347	
621	Tet4	97	142	286	361	
622	Tet4	97	274	142	361	
623	Tet4	55	97	361	98	
624	Tet4	55	98	361	350	
625	Tet4	97	274	361	98	
626	Tet4	98	274	361	350	
627	Tet4	274	311	361	350	
628	Tet4	142	361	274	311	
629	Tet4	142	312	361	311	
630	Tet4	25	26	361	311	
631	Tet4	26	361	311	350	
632	Tet4	80	125	288	362	
633	Tet4	124	362	288	125	
634	Tet4	124	309	362	125	
635	Tet4	80	284	125	362	
636	Tet4	123	309	362	124	
637	Tet4	123	124	362	288	
638	Tet4	125	326	309	362	
639	Tet4	12	13	362	309	
640	Tet4	79	362	80	288	
641	Tet4	13	14	362	309	
642	Tet4	123	362	309	316	
643	Tet4	12	316	309	362	
644	Tet4	78	362	79	288	
645	Tet4	43	79	362	80	
646	Tet4	13	14	43	362	
647	Tet4	123	288	362	293	
648	Tet4	123	293	362	316	
649	Tet4	12	316	362	352	
650	Tet4	43	78	362	79	
651	Tet4	43	80	362	44	
652	Tet4	14	43	362	44	
653	Tet4	293	362	316	352	
654	Tet4	13	362	43	352	
655	Tet4	43	362	78	352	
656	Tet4	59	103	363	341	
657	Tet4	275	363	341	356	
658	Tet4	103	275	277	363	
659	Tet4	29	30	59	363	
660	Tet4	59	363	103	102	
661	Tet4	275	321	363	356	
662	Tet4	102	103	277	363	
663	Tet4	29	321	30	363	
664	Tet4	30	363	321	356	
665	Tet4	284	364	326	362	
666	Tet4	14	364	15	44	
667	Tet4	14	303	15	364	
668	Tet4	14	309	364	362	
669	Tet4	309	326	364	362	
670	Tet4	14	303	364	309	
671	Tet4	303	326	364	309	
672	Tet4	80	81	284	364	
673	Tet4	80	364	284	362	
674	Tet4	14	364	44	362	
675	Tet4	44	81	80	364	
676	Tet4	44	364	80	362	
677	Tet4	267	268	269	365	
678	Tet4	107	194	365	327	
679	Tet4	62	269	365	267	
680	Tet4	62	107	365	276	
681	Tet4	61	365	267	62	
682	Tet4	61	107	365	62	
683	Tet4	61	365	107	106	
684	Tet4	180	339	248	366	
685	Tet4	248	339	312	366	
686	Tet4	247	286	366	361	
687	Tet4	140	366	339	180	
688	Tet4	180	247	366	248	
689	Tet4	248	366	312	351	
690	Tet4	312	351	366	361	
691	Tet4	141	339	366	312	
692	Tet4	247	250	366	248	
693	Tet4	247	366	250	361	
694	Tet4	140	286	141	366	
695	Tet4	140	141	339	366	
696	Tet4	141	366	286	142	
697	Tet4	142	366	286	361	
698	Tet4	140	366	180	251	
699	Tet4	180	366	247	251	
700	Tet4	247	251	366	286	
701	Tet4	248	250	366	351	
702	Tet4	250	366	351	361	
703	Tet4	141	312	366	142	
704	Tet4	142	312	366	361	
705	Tet4	3	367	33	32	
706	Tet4	32	367	33	340	
707	Tet4	33	340	367	64	
708	Tet4	2	367	3	32	
709	Tet4	82	165	368	164	
710	Tet4	164	263	165	368	
711	Tet4	45	82	368	164	
712	Tet4	83	263	368	165	
713	Tet4	82	165	83	368	
714	Tet4	45	82	81	368	
715	Tet4	82	284	368	289	
716	Tet4	81	82	284	368	
717	Tet4	81	368	284	364	
718	Tet4	82	289	368	83	
719	Tet4	83	263	289	368	
720	Tet4	44	45	81	368	
721	Tet4	44	368	81	364	
722	Tet4	86	369	279	291	
723	Tet4	17	369	18	47	
724	Tet4	85	291	265	369	
725	Tet4	85	86	291	369	
726	Tet4	18	369	48	47	
727	Tet4	47	48	86	369	
728	Tet4	47	369	86	85	
729	Tet4	279	325	369	310	
730	Tet4	18	325	310	369	
731	Tet4	48	86	369	87	
732	Tet4	86	279	369	87	
733	Tet4	47	168	369	85	
734	Tet4	85	265	168	369	
735	Tet4	279	310	369	355	
736	Tet4	87	279	369	355	
737	Tet4	18	19	48	369	
738	Tet4	48	87	369	49	
739	Tet4	49	87	369	355	
740	Tet4	19	48	369	49	
741	Tet4	19	49	369	355	
742	Tet4	291	325	370	369	
743	Tet4	266	336	370	291	
744	Tet4	265	266	370	291	
745	Tet4	265	291	370	369	
746	Tet4	325	333	336	370	
747	Tet4	18	370	325	369	
748	Tet4	17	370	18	369	
749	Tet4	304	333	325	370	
750	Tet4	138	371	298	139	
751	Tet4	138	323	371	139	
752	Tet4	139	178	323	371	
753	Tet4	178	323	371	246	
754	Tet4	138	371	323	354	
755	Tet4	138	298	371	354	
756	Tet4	139	371	298	294	
757	Tet4	251	298	371	294	
758	Tet4	179	251	246	371	
759	Tet4	178	246	371	179	
760	Tet4	139	178	371	179	
761	Tet4	206	315	207	372	
762	Tet4	207	316	372	315	
763	Tet4	11	372	316	315	
764	Tet4	206	305	315	372	
765	Tet4	206	207	229	372	
766	Tet4	11	316	372	12	
767	Tet4	12	207	316	372	
768	Tet4	206	229	305	372	
769	Tet4	11	372	229	230	
770	Tet4	207	229	372	230	
771	Tet4	10	305	229	372	
772	Tet4	10	372	229	11	
773	Tet4	67	273	295	373	
774	Tet4	66	295	373	67	
775	Tet4	67	373	68	273	
776	Tet4	5	373	332	6	
777	Tet4	5	373	319	332	
778	Tet4	112	373	273	332	
779	Tet4	112	273	373	295	
780	Tet4	35	66	373	67	
781	Tet4	68	273	373	358	
782	Tet4	35	67	373	68	
783	Tet4	6	373	332	358	
784	Tet4	273	332	373	358	
785	Tet4	4	373	319	5	
786	Tet4	4	373	5	34	
787	Tet4	5	34	373	35	
788	Tet4	34	373	35	66	
789	Tet4	5	35	373	6	
790	Tet4	35	68	373	36	
791	Tet4	36	68	373	358	
792	Tet4	6	36	35	373	
793	Tet4	6	36	373	358	
794	Tet4	101	374	102	277	
795	Tet4	27	374	320	28	
796	Tet4	101	282	374	277	
797	Tet4	102	277	374	363	
798	Tet4	277	321	374	363	
799	Tet4	58	101	374	102	
800	Tet4	27	374	28	57	
801	Tet4	146	277	374	282	
802	Tet4	29	374	321	363	
803	Tet4	147	374	321	320	
804	Tet4	57	58	101	374	
805	Tet4	28	374	58	57	
806	Tet4	27	374	57	350	
807	Tet4	27	374	331	320	
808	Tet4	146	147	374	277	
809	Tet4	146	374	147	320	
810	Tet4	145	374	146	320	
811	Tet4	145	146	374	282	
812	Tet4	28	374	330	29	
813	Tet4	29	374	330	321	
814	Tet4	28	374	29	58	
815	Tet4	282	374	331	350	
816	Tet4	27	331	374	350	
817	Tet4	100	374	101	282	
818	Tet4	100	374	282	350	
819	Tet4	145	331	374	320	
820	Tet4	145	374	331	282	
821	Tet4	29	59	58	374	
822	Tet4	29	59	374	363	
823	Tet4	320	374	321	330	
824	Tet4	28	374	320	330	
825	Tet4	10	375	40	342	
826	Tet4	297	375	315	359	
827	Tet4	40	342	375	75	
828	Tet4	75	345	342	375	
829	Tet4	292	345	375	359	
830	Tet4	292	375	297	359	
831	Tet4	10	375	11	40	
832	Tet4	74	75	297	375	
833	Tet4	74	345	75	375	
834	Tet4	74	292	345	375	
835	Tet4	74	297	292	375	
836	Tet4	283	315	297	375	
837	Tet4	283	315	375	352	
838	Tet4	11	375	315	352	
839	Tet4	11	375	41	40	
840	Tet4	11	41	375	352	
841	Tet4	40	375	41	75	
842	Tet4	75	283	297	375	
843	Tet4	75	76	283	375	
844	Tet4	76	283	375	352	
845	Tet4	203	376	313	301	
846	Tet4	301	376	313	314	
847	Tet4	203	204	376	301	
848	Tet4	7	314	376	357	
849	Tet4	301	376	314	357	
850	Tet4	203	376	204	226	
851	Tet4	6	226	7	376	
852	Tet4	6	203	226	376	
853	Tet4	6	376	7	358	
854	Tet4	203	313	376	332	
855	Tet4	6	332	203	376	
856	Tet4	204	376	227	226	
857	Tet4	7	227	376	226	
858	Tet4	8	204	376	227	
859	Tet4	7	227	8	376	
860	Tet4	8	204	301	376	
861	Tet4	17	377	47	46	
862	Tet4	17	47	377	369	
863	Tet4	46	47	168	377	
864	Tet4	47	168	377	369	
865	Tet4	168	265	377	369	
866	Tet4	17	369	377	370	
867	Tet4	265	377	369	370	
868	Tet4	163	168	265	377	
869	Tet4	46	168	163	377	
870	Tet4	265	266	377	370	
871	Tet4	16	377	17	46	
872	Tet4	163	265	266	377	
873	Tet4	163	266	261	377	
