Element Number	Element Type		Nodes	
1	Tet4	352	388	435	429	
2	Tet4	352	388	387	435	
3	Tet4	270	348	435	429	
4	Tet4	115	270	348	435	
5	Tet4	64	270	435	429	
6	Tet4	64	435	270	115	
7	Tet4	63	435	258	421	
8	Tet4	63	348	435	421	
9	Tet4	115	258	435	421	
10	Tet4	115	435	348	421	
11	Tet4	64	435	388	429	
12	Tet4	64	435	387	388	
13	Tet4	348	352	435	429	
14	Tet4	348	387	435	352	
15	Tet4	63	387	435	348	
16	Tet4	63	435	387	258	
17	Tet4	64	258	435	115	
18	Tet4	64	258	387	435	
19	Tet4	142	319	434	433	
20	Tet4	142	319	143	434	
21	Tet4	88	142	434	433	
22	Tet4	88	142	143	434	
23	Tet4	223	369	434	319	
24	Tet4	223	229	434	369	
25	Tet4	319	369	434	433	
26	Tet4	88	434	369	433	
27	Tet4	88	229	369	434	
28	Tet4	143	223	434	319	
29	Tet4	89	143	410	434	
30	Tet4	88	89	434	143	
31	Tet4	88	229	434	89	
32	Tet4	87	237	230	433	
33	Tet4	230	433	237	318	
34	Tet4	237	318	433	368	
35	Tet4	87	237	433	368	
36	Tet4	141	230	318	433	
37	Tet4	87	433	230	141	
38	Tet4	318	433	368	369	
39	Tet4	88	368	433	369	
40	Tet4	87	368	433	88	
41	Tet4	87	433	141	142	
42	Tet4	141	433	318	142	
43	Tet4	318	319	433	369	
44	Tet4	87	433	142	88	
45	Tet4	142	318	319	433	
46	Tet4	114	168	432	422	
47	Tet4	49	244	168	432	
48	Tet4	114	168	291	432	
49	Tet4	168	432	244	291	
50	Tet4	50	244	432	291	
51	Tet4	114	291	275	432	
52	Tet4	114	323	147	432	
53	Tet4	50	432	244	323	
54	Tet4	114	275	323	432	
55	Tet4	275	311	431	430	
56	Tet4	50	372	431	323	
57	Tet4	50	372	245	431	
58	Tet4	311	357	431	430	
59	Tet4	311	357	324	431	
60	Tet4	311	324	323	431	
61	Tet4	323	372	431	324	
62	Tet4	357	383	431	430	
63	Tet4	324	383	431	357	
64	Tet4	245	372	383	431	
65	Tet4	324	431	383	372	
66	Tet4	51	431	383	430	
67	Tet4	51	383	431	245	
68	Tet4	311	365	357	430	
69	Tet4	357	365	383	430	
70	Tet4	246	383	365	430	
71	Tet4	52	246	365	430	
72	Tet4	52	119	430	420	
73	Tet4	119	311	430	420	
74	Tet4	52	246	430	174	
75	Tet4	52	430	119	174	
76	Tet4	51	383	246	430	
77	Tet4	119	275	430	311	
78	Tet4	51	430	246	174	
79	Tet4	65	429	371	422	
80	Tet4	321	371	429	422	
81	Tet4	65	259	371	429	
82	Tet4	321	371	388	429	
83	Tet4	259	429	388	371	
84	Tet4	64	429	259	270	
85	Tet4	64	429	388	259	
86	Tet4	321	388	352	429	
87	Tet4	321	352	348	429	
88	Tet4	270	348	429	321	
89	Tet4	317	367	428	427	
