Element Number	Element Type	Nodes	
1	Tet4	150	212	377	258	
2	Tet4	150	212	151	377	
3	Tet4	73	150	377	258	
4	Tet4	73	151	377	150	
5	Tet4	212	256	377	258	
6	Tet4	73	377	256	258	
7	Tet4	152	377	212	357	
8	Tet4	212	377	256	357	
9	Tet4	151	152	377	212	
10	Tet4	72	73	377	256	
11	Tet4	72	73	151	377	
12	Tet4	72	377	152	357	
13	Tet4	72	256	377	357	
14	Tet4	72	151	152	377	
15	Tet4	98	241	376	356	
16	Tet4	98	376	241	99	
17	Tet4	238	376	241	356	
18	Tet4	235	241	238	376	
19	Tet4	98	376	308	356	
20	Tet4	98	308	376	99	
21	Tet4	99	376	241	235	
22	Tet4	238	376	356	374	
23	Tet4	99	100	376	235	
24	Tet4	99	100	308	376	
25	Tet4	308	356	376	374	
26	Tet4	242	355	376	374	
27	Tet4	235	376	242	355	
28	Tet4	100	101	376	235	
29	Tet4	100	101	308	376	
30	Tet4	308	376	355	374	
31	Tet4	101	355	376	235	
32	Tet4	101	308	376	355	
33	Tet4	229	375	232	355	
34	Tet4	232	375	323	355	
35	Tet4	323	375	348	355	
36	Tet4	229	348	375	355	
37	Tet4	104	218	182	375	
38	Tet4	182	375	218	193	
39	Tet4	182	183	375	193	
40	Tet4	182	323	375	183	
41	Tet4	103	232	375	323	
42	Tet4	103	229	375	232	
43	Tet4	229	375	348	350	
44	Tet4	218	375	229	350	
45	Tet4	103	375	229	218	
46	Tet4	103	375	218	104	
47	Tet4	104	182	323	375	
48	Tet4	193	348	375	350	
49	Tet4	193	375	218	350	
50	Tet4	103	323	375	104	
51	Tet4	279	344	303	374	
52	Tet4	303	374	348	362	
53	Tet4	303	374	344	348	
54	Tet4	348	374	355	362	
55	Tet4	344	348	374	355	
56	Tet4	300	374	303	362	
57	Tet4	279	303	300	374	
58	Tet4	242	374	300	362	
59	Tet4	242	355	374	362	
60	Tet4	344	374	347	355	
61	Tet4	279	344	374	347	
62	Tet4	308	374	347	356	
63	Tet4	308	347	374	355	
64	Tet4	279	374	283	347	
65	Tet4	279	294	283	374	
66	Tet4	238	294	374	356	
67	Tet4	238	294	300	374	
68	Tet4	283	374	294	356	
69	Tet4	283	347	374	356	
70	Tet4	279	300	294	374	
71	Tet4	108	315	373	339	
72	Tet4	107	108	315	373	
73	Tet4	106	180	181	373	
74	Tet4	180	181	373	192	
75	Tet4	180	373	315	339	
76	Tet4	107	315	180	373	
77	Tet4	211	225	373	345	
78	Tet4	225	339	373	345	
79	Tet4	108	373	225	339	
80	Tet4	107	225	108	373	
81	Tet4	106	180	373	107	
82	Tet4	106	181	211	373	
83	Tet4	181	211	373	192	
84	Tet4	192	211	373	345	
85	Tet4	192	373	339	345	
86	Tet4	180	192	373	339	
87	Tet4	107	211	225	373	
88	Tet4	106	373	211	107	
89	Tet4	221	372	353	371	
90	Tet4	221	372	246	353	
91	Tet4	351	353	372	371	
92	Tet4	246	372	351	353	
93	Tet4	57	84	372	58	
94	Tet4	57	372	263	58	
95	Tet4	214	246	372	351	
96	Tet4	85	214	246	372	
97	Tet4	57	263	372	371	
98	Tet4	57	372	85	371	
99	Tet4	57	84	85	372	
100	Tet4	263	351	372	371	
101	Tet4	58	263	215	372	
102	Tet4	214	372	263	351	
103	Tet4	214	263	372	215	
104	Tet4	84	214	372	215	
105	Tet4	84	372	214	85	
106	Tet4	221	313	371	353	
107	Tet4	56	270	371	342	
108	Tet4	56	371	313	342	
109	Tet4	313	343	371	353	
110	Tet4	343	351	371	353	
111	Tet4	57	371	85	313	
112	Tet4	56	270	57	371	
113	Tet4	56	57	313	371	
114	Tet4	266	371	270	343	
115	Tet4	263	266	371	270	
116	Tet4	270	371	342	343	
117	Tet4	313	342	371	343	
118	Tet4	57	263	371	270	
119	Tet4	162	240	370	265	
120	Tet4	240	370	265	267	
121	Tet4	59	265	370	267	
122	Tet4	59	370	162	163	
123	Tet4	162	370	240	163	
124	Tet4	60	267	370	341	
125	Tet4	267	271	370	341	
126	Tet4	240	271	370	267	
127	Tet4	59	370	164	60	
128	Tet4	59	267	370	60	
129	Tet4	163	240	217	370	
130	Tet4	59	370	163	164	
131	Tet4	163	217	164	370	
132	Tet4	25	39	26	369	
133	Tet4	26	49	369	39	
134	Tet4	25	26	298	369	
135	Tet4	26	369	49	298	
136	Tet4	38	49	39	369	
137	Tet4	25	39	369	38	
138	Tet4	25	298	293	369	
139	Tet4	49	369	293	298	
140	Tet4	24	25	369	38	
141	Tet4	23	24	369	38	
142	Tet4	23	369	50	38	
143	Tet4	24	293	369	25	
144	Tet4	23	24	293	369	
145	Tet4	23	293	50	369	
146	Tet4	38	49	369	50	
147	Tet4	49	293	369	50	
148	Tet4	2	368	272	329	
149	Tet4	2	314	272	368	
150	Tet4	207	368	325	326	
151	Tet4	203	207	368	325	
152	Tet4	272	368	314	332	
153	Tet4	272	329	368	332	
154	Tet4	296	328	368	332	
155	Tet4	296	368	329	332	
156	Tet4	2	171	368	363	
157	Tet4	2	171	314	368	
